project_name,street_name,type,postal_district,market_segment,tenure,type_of_sale,no_of_units,price_in_sgd,nett_price,area_sqft,type_of_area,floor_level,unit_price_psf,date_of_sale
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,821000,-,581,Strata,06 to 10,1412,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1052000,-,818,Strata,11 to 15,1286,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,799000,-,581,Strata,06 to 10,1375,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,618000,-,463,Strata,11 to 15,1335,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,785000,-,581,Strata,06 to 10,1351,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,896000,-,678,Strata,01 to 05,1321,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,957000,-,678,Strata,06 to 10,1411,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1008000,-,818,Strata,01 to 05,1232,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,2075000,-,1722,Strata,11 to 15,1205,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,671000,-,463,Strata,06 to 10,1450,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1228000,-,915,Strata,01 to 05,1342,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,667000,-,463,Strata,06 to 10,1441,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,807000,-,581,Strata,01 to 05,1388,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,849000,-,581,Strata,11 to 15,1461,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,777000,-,581,Strata,01 to 05,1337,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,2007000,-,1711,Strata,06 to 10,1173,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,772000,-,581,Strata,01 to 05,1328,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1737000,-,1335,Strata,06 to 10,1301,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,625000,-,484,Strata,01 to 05,1290,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1369000,-,1033,Strata,06 to 10,1325,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,646000,-,463,Strata,01 to 05,1396,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,646000,-,463,Strata,01 to 05,1396,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,954000,-,678,Strata,06 to 10,1407,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,649000,-,463,Strata,01 to 05,1402,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,765000,-,581,Strata,06 to 10,1316,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,954000,-,678,Strata,06 to 10,1407,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1426000,-,1087,Strata,06 to 10,1312,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,585000,-,463,Strata,01 to 05,1264,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,814000,-,592,Strata,01 to 05,1375,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,618000,-,484,Strata,01 to 05,1276,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,761000,-,581,Strata,01 to 05,1309,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1377000,-,1033,Strata,06 to 10,1333,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1122000,-,883,Strata,06 to 10,1271,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1053000,-,840,Strata,06 to 10,1254,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1996000,-,1690,Strata,01 to 05,1181,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1398000,-,1087,Strata,06 to 10,1286,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1041000,-,818,Strata,06 to 10,1273,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,639000,-,484,Strata,06 to 10,1319,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1034000,-,818,Strata,06 to 10,1264,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,753000,-,581,Strata,01 to 05,1295,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,601000,-,463,Strata,06 to 10,1298,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,653000,-,463,Strata,01 to 05,1411,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1041000,-,818,Strata,11 to 15,1273,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1292000,-,1033,Strata,01 to 05,1250,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1169000,-,915,Strata,11 to 15,1278,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,661000,-,463,Strata,06 to 10,1428,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,799000,-,581,Strata,06 to 10,1375,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,653000,-,463,Strata,01 to 05,1411,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,923000,-,678,Strata,06 to 10,1361,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1380000,-,1033,Strata,06 to 10,1335,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,875000,-,657,Strata,06 to 10,1333,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,614000,-,463,Strata,06 to 10,1327,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,610000,-,463,Strata,06 to 10,1318,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,993000,-,818,Strata,01 to 05,1214,Mar-19
DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1399999,-,1259,Strata,11 to 15,1112,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1531000,-,1238,Strata,06 to 10,1237,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,840000,-,614,Strata,11 to 15,1369,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,657000,-,463,Strata,06 to 10,1419,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,606000,-,463,Strata,06 to 10,1309,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1239000,-,915,Strata,06 to 10,1354,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1644000,-,1238,Strata,06 to 10,1328,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,646000,-,463,Strata,01 to 05,1396,Mar-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1280000,-,1163,Strata,11 to 15,1101,Mar-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,598000,-,463,Strata,06 to 10,1292,Mar-19
PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1320000,-,1485,Strata,06 to 10,889,Mar-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1270000,-,1119,Strata,11 to 15,1134,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,671580,-,441,Strata,11 to 15,1522,Mar-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,710000,-,969,Strata,06 to 10,733,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1437750,-,1130,Strata,06 to 10,1272,Mar-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,870000,-,797,Strata,11 to 15,1092,Mar-19
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1305000,-,1475,Strata,11 to 15,885,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1474200,-,1130,Strata,11 to 15,1304,Mar-19
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,777000,-,764,Strata,01 to 05,1017,Mar-19
THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1070000,-,1055,Strata,06 to 10,1014,Mar-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,627000,-,452,Strata,06 to 10,1387,Mar-19
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1080000,-,980,Strata,01 to 05,1103,Mar-19
LANDBAY CONDOMINIUM,JALAN HAJIJAH,Condominium,16,OCR,Freehold,Resale,1,1545000,-,1141,Strata,01 to 05,1354,Mar-19
OPTIMA @ TANAH MERAH,TANAH MERAH KECHIL AVENUE,Condominium,16,OCR,99 yrs lease commencing from 2008,Resale,1,975000,-,861,Strata,01 to 05,1132,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,861030,-,603,Strata,11 to 15,1428,Mar-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,621000,-,452,Strata,01 to 05,1374,Mar-19
THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,522000,-,463,Strata,01 to 05,1128,Mar-19
SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,850000,-,883,Strata,06 to 10,963,Mar-19
CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1520000,-,1432,Strata,01 to 05,1062,Mar-19
BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,845000,-,517,Strata,11 to 15,1635,Mar-19
HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,928000,-,1012,Strata,01 to 05,917,Mar-19
TROPICAL SPRING,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1050000,-,1378,Strata,01 to 05,762,Mar-19
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,1104000,-,936,Strata,01 to 05,1179,Mar-19
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1030000,-,904,Strata,01 to 05,1139,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,668300,-,441,Strata,11 to 15,1514,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1560060,-,1346,Strata,11 to 15,1159,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,618030,-,441,Strata,01 to 05,1400,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,669870,-,441,Strata,11 to 15,1518,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,614790,-,441,Strata,01 to 05,1393,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1247220,-,990,Strata,01 to 05,1259,Mar-19
PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,910000,-,990,Strata,06 to 10,919,Mar-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,797000,-,635,Strata,06 to 10,1255,Mar-19
SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,590000,-,592,Strata,06 to 10,997,Mar-19
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1440000,-,1163,Strata,06 to 10,1239,Mar-19
COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1716000,-,1346,Strata,11 to 15,1275,Mar-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,980000,-,1453,Strata,11 to 15,674,Mar-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,737000,-,1044,Strata,01 to 05,706,Mar-19
BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1160000,-,936,Strata,16 to 20,1239,Mar-19
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,852000,-,904,Strata,06 to 10,942,Mar-19
BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1380000,-,1292,Strata,11 to 15,1068,Mar-19
DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1425000,-,1313,Strata,01 to 05,1085,Mar-19
SUNHAVEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1420000,-,1453,Strata,06 to 10,977,Mar-19
HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,565000,-,484,Strata,01 to 05,1166,Mar-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,790000,-,1044,Strata,01 to 05,757,Mar-19
LOYANG VALLEY,LOYANG AVENUE,Condominium,17,OCR,99 yrs lease commencing from 1982,Resale,1,1100000,-,1582,Strata,01 to 05,695,Mar-19
SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1048000,-,1227,Strata,06 to 10,854,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,665020,-,441,Strata,11 to 15,1507,Mar-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,711000,-,527,Strata,01 to 05,1348,Mar-19
EAST VILLAGE,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,688000,-,538,Strata,01 to 05,1278,Mar-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1560000,-,1432,Strata,21 to 25,1090,Mar-19
ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1060000,-,829,Strata,01 to 05,1279,Mar-19
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,848000,-,893,Strata,06 to 10,949,Mar-19
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1110000,-,1163,Strata,06 to 10,955,Mar-19
TROPICAL SPRING,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1170000,-,1335,Strata,01 to 05,877,Mar-19
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,828000,-,775,Strata,06 to 10,1068,Mar-19
THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,893,Strata,01 to 05,1041,Mar-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,980,Strata,11 to 15,919,Mar-19
LAGUNA GREEN,JALAN HAJIJAH,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1150000,-,1066,Strata,01 to 05,1079,Mar-19
WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1290000,-,1033,Strata,11 to 15,1248,Mar-19
COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,855000,-,753,Strata,01 to 05,1135,Mar-19
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1400000,-,1163,Strata,01 to 05,1204,Mar-19
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,755000,-,947,Strata,01 to 05,797,Mar-19
WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1665000,-,1378,Strata,06 to 10,1208,Mar-19
NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1388000,-,1453,Strata,01 to 05,955,Mar-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,1093000,-,904,Strata,01 to 05,1209,Mar-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1247400,-,990,Strata,06 to 10,1260,Mar-19
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,1130,Strata,11 to 15,1044,Mar-19
ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1180000,-,1324,Strata,06 to 10,891,Mar-19
THE SUMMIT,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1550000,-,1249,Strata,01 to 05,1241,Mar-19
PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,645000,-,646,Strata,01 to 05,999,Mar-19
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,565000,-,484,Strata,01 to 05,1166,Feb-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,888000,-,947,Strata,01 to 05,937,Feb-19
COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1190000,-,904,Strata,11 to 15,1316,Feb-19
BREEZE BY THE EAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1530000,-,1249,Strata,01 to 05,1225,Feb-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,645000,-,517,Strata,11 to 15,1248,Feb-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,615000,-,452,Strata,01 to 05,1360,Feb-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1070000,-,1012,Strata,26 to 30,1058,Feb-19
WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1500000,-,1227,Strata,11 to 15,1222,Feb-19
D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,815000,-,753,Strata,06 to 10,1082,Feb-19
LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1168000,-,1324,Strata,06 to 10,882,Feb-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1070000,-,1227,Strata,06 to 10,872,Feb-19
PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,710000,-,775,Strata,01 to 05,916,Feb-19
CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,930000,-,872,Strata,01 to 05,1067,Feb-19
HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,1238000,-,1346,Strata,01 to 05,920,Feb-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,854550,-,603,Strata,06 to 10,1418,Feb-19
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1620000,-,1894,Strata,06 to 10,855,Feb-19
ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1580000,-,1302,Strata,01 to 05,1213,Feb-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,880000,-,1302,Strata,01 to 05,676,Feb-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,612000,-,452,Strata,01 to 05,1354,Feb-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,852930,-,603,Strata,06 to 10,1415,Feb-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,695000,-,527,Strata,01 to 05,1318,Feb-19
BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,918000,-,936,Strata,06 to 10,980,Feb-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,950000,-,829,Strata,11 to 15,1146,Feb-19
LOYANG VALLEY,LOYANG AVENUE,Condominium,17,OCR,99 yrs lease commencing from 1982,Resale,1,1120000,-,1485,Strata,01 to 05,754,Feb-19
